"model","type","alpha","drift","slope","shift","Dxy","C (ROC)","R2","D","D:Chi-sq","D:p","U","U:Chi-sq","U:p","Q","Brier","Intercept","Slope","Emax","E90","Eavg","S:z","S:p"
"correct","vali_1","0.8","-2","0.75","-0.5","0.557225117263264","0.778612558631632","0.225462961952918","0.169129116514872","1692.29116514872","0","0.0452004978270681","454.004978270681","0","0.123928618687804","0.171177851841317","0.531238993110904","0.931065189180111","0.153229030542615","0.150527318604133","0.085963224482837","0.278303411199162","0.780779457760812"
"correct","vali_1","0.8","-2","0.75","0.5","0.557225117263264","0.778612558631632","0.238351204231576","0.179725514472424","1798.25514472424","0","0.0346040998695162","348.040998695162","0","0.145121414602908","0.167468848936922","-0.399826196069212","0.931065189180115","0.104950488861735","0.102467830516074","0.0674467266548704","18.4267954575774","8.00887811196914e-76"
"correct","vali_1","0.8","-2","0.75","1","0.557225117263264","0.778612558631632","0.108924842249583","0.0780926582266893","781.926582266893","0","0.13623695611525","1364.3695611525","0","-0.0581442978885609","0.184407193896557","-0.865358790659293","0.93106518918013","0.214010824845012","0.212357384320268","0.127560275159412","40.6934795385004","0"
"correct","vali_1","0.8","-2","0.75","1.5","0.557225117263264","0.778612558631632","-0.116388607085299","-0.0774013230863913","-773.013230863913","1","0.291730937428331","2919.30937428331","0","-0.369132260514722","0.205485039754723","-1.33089138524935","0.931065189180127","0.31782179048763","0.311942529771929","0.173694530201034","64.9231893976906","0"
"correct","vali_1","0.8","-2","0.75","2","0.557225117263264","0.778612558631632","-0.454017363145447","-0.272798224954977","-2726.98224954977","1","0.487127839296917","4873.27839296917","0","-0.759926064251893","0.225254294942575","-1.79642397983943","0.931065189180133","0.397995964123815","0.387941689563084","0.206772921481694","92.095717889771","0"
"correct","vali_1","0.8","-2","0.75","0.529453300623514","0.557225117263264","0.778612558631632","0.233212114063785","0.175486810675808","1755.86810675808","0","0.0388428036661324","390.428036661324","0","0.136644007009676","0.168228969403985","-0.427249138986221","0.931065189180114","0.110598645623978","0.108395822162279","0.0713594790769306","19.6515230131199","5.61039169260748e-86"
"correct","vali_1","0.8","-2","0.75","0.0242277948946963","0.557225117263264","0.778612558631632","0.278908754525214","0.213823006172975","2139.23006172975","0","0.000506608168965795","7.06608168965795","0.0292159395153642","0.213316398004009","0.161362621144216","0.0431487420837999","0.931065189180113","0.0287892700658829","0.0257548914791832","0.0112196018274058","2.59901390320715","0.00934919865779493"
"correct","vali_2","0.8","-2","0.75","-2","0.63617500153031","0.818087500765155","0.387120014472321","0.337552079559762","3376.52079559762","0","0.00258064055746763","27.8064055746763","9.16042764420588e-07","0.334971439002294","0.165732788599803","0.0556492041577181","0.925700603965059","0.0247820474167138","0.0246633130471975","0.0174832356287843","5.02719541925125","4.97705100068151e-07"
"correct","vali_2","0.8","-2","0.75","-1.5","0.63617500153031","0.818087500765155","0.362358354767152","0.312185324763777","3122.85324763777","0","0.0279473953534523","281.473953534523","0","0.284237929410325","0.170557607424264","-0.407201097824811","0.925700603965059","0.0979287702172704","0.0935240487062617","0.0636603455070465","1.71511112879195","0.0863248543328067"
"correct","vali_2","0.8","-2","0.75","-1","0.63617500153031","0.818087500765155","0.248862537554364","0.203504035926445","2036.04035926445","0","0.136628684190785","1368.28684190785","0","0.0668753517356596","0.19098815853035","-0.870051399807341","0.92570060396506","0.204509183826647","0.201263605785237","0.14596632370924","9.53608840023665","1.48321450065438e-21"
"correct","vali_2","0.8","-2","0.75","-0.5","0.63617500153031","0.818087500765155","0.0117342520984405","0.0086239488060759","87.239488060759","0","0.331508771311153","3317.08771311153","0","-0.322884822505077","0.227886129795926","-1.33290170178987","0.925700603965058","0.309775521591107","0.307829917315486","0.229758522416734","33.6454884768489","3.62953258984853e-248"
"correct","vali_2","0.8","-2","0.75","0.5","0.63617500153031","0.818087500765155","-1.18427765214772","-0.629579653236371","-6294.79653236371","1","0.969712373353599","9699.12373353599","0","-1.59929202658997","0.340645095226897","-2.25860230575494","0.925700603965066","0.507415293040226","0.501539500389933","0.382937987082969","118.994453471394","0"
"correct","vali_2","0.8","-2","0.75","1","0.63617500153031","0.818087500765155","-2.53091071725698","-1.05561250948211","-10555.1250948211","1","1.39574522959934","13959.4522959934","0","-2.45135773908144","0.403083154971286","-2.72145260773746","0.925700603965061","0.59318570696362","0.586049948015798","0.443105662663614","156.761577393397","0"
"correct","vali_2","0.8","-2","0.75","1.5","0.63617500153031","0.818087500765155","-4.92175308091519","-1.53550649079519","-15354.0649079519","1","1.87563921091242","18758.3921091242","0","-3.41114570170761","0.458951545712542","-3.18430290971998","0.925700603965056","0.665707179096747","0.66538556675995","0.489297874585025","195.503307952116","0"
"correct","vali_2","0.8","-2","0.75","2","0.63617500153031","0.818087500765155","-9.19775896931825","-2.05530339266379","-20552.0339266379","1","2.39543611278102","23956.3611278102","0","-4.4507395054448","0.503583930095906","-3.64715321170254","0.925700603965064","0.743837340473188","0.74087884622703","0.522427813116723","242.789687229776","0"
"correct","vali_2","0.8","-2","0.75","-0.844468923234946","0.63617500153031","0.818087500765155","0.190792902797182","0.15215412571324","1522.5412571324","0","0.187978594403989","1881.78594403989","0","-0.035824468690749","0.200717747194274","-1.01402661150409","0.925700603965059","0.237582008054179","0.23481084491895","0.17206372876059","15.0213514072403","5.32116873888727e-51"
"correct","vali_2","0.8","-2","0.75","-1.90713308257338","0.63617500153031","0.818087500765155","0.388424546548922","0.33890650144553","3390.06501445529","0","0.00122621867170001","14.2621867170001","0.000799844392572524","0.337680282773829","0.165539269214269","-0.030317757392482","0.925700603965058","0.0232932042995116","0.0201572538116167","0.0120946060882506","3.72348566928144","0.000196491019179349"
"correct","vali_3","0.8","-2","0.75","-2","0.552930885183484","0.776465442591742","0.243447415030435","0.192196924167248","1922.96924167248","0","0.0442871548727657","444.871548727657","0","0.147909769294482","0.177933849975882","-0.449528771679274","0.729945526351412","0.146701082204121","0.142438160128705","0.0651462099933613","10.9451140163546","7.0129438194362e-28"
"correct","vali_3","0.8","-2","0.75","-1.5","0.552930885183484","0.776465442591742","0.125143834099859","0.094130169371263","942.30169371263","0","0.14235390966875","1425.5390966875","0","-0.0482237402974872","0.195947674207196","-0.814501534854981","0.729945526351413","0.216365857581062","0.213176251270106","0.134010224750715","14.3287348566132","1.44733218171935e-46"
"correct","vali_3","0.8","-2","0.75","-1","0.552930885183484","0.776465442591742","-0.126723065330824","-0.0872511194660681","-871.511194660681","1","0.323735198506081","3239.35198506081","0","-0.410986317972149","0.228192058341475","-1.17947429803069","0.729945526351412","0.309409158114847","0.299139792700708","0.217081021596856","29.3685375695677","1.38570872149666e-189"
"correct","vali_3","0.8","-2","0.75","-0.5","0.552930885183484","0.776465442591742","-0.59254809125249","-0.35483120658644","-3547.3120658644","1","0.591315285626454","5915.15285626454","0","-0.946146492212894","0.275055039292799","-1.54444706120639","0.729945526351413","0.40174245254134","0.389202540140539","0.301537838977021","61.3997033691935","0"
"correct","vali_3","0.8","-2","0.75","0.5","0.552930885183484","0.776465442591742","-2.9524135800708","-1.13843480862889","-11383.3480862889","1","1.3749188876689","13751.188876689","0","-2.51335369629779","0.40161106926372","-2.27439258755781","0.729945526351416","0.567570666358398","0.563317300732917","0.455698141576755","154.398877338788","0"
"correct","vali_3","0.8","-2","0.75","1","0.552930885183484","0.776465442591742","-5.76141085830051","-1.63716766487463","-16370.6766487463","1","1.87365174391464","18738.5174391464","0","-3.51081940878927","0.468201902021992","-2.63936535073353","0.729945526351418","0.638665827793985","0.635771828604516","0.516185119563555","191.325088936794","0"
"correct","vali_3","0.8","-2","0.75","1.5","0.552930885183484","0.776465442591742","-11.0385942336566","-2.18976164618769","-21896.6164618769","1","2.42624572522771","24264.4572522771","0","-4.6160073714154","0.526860573275404","-3.00433811390924","0.729945526351419","0.701415087146359","0.69490781635684","0.562597805547051","230.488478227631","0"
"correct","vali_3","0.8","-2","0.75","2","0.552930885183484","0.776465442591742","-21.0884028188828","-2.7822585480563","-27821.585480563","1","3.01874262709632","30189.4262709632","0","-5.80100117515262","0.57330193451363","-3.36931087708498","0.729945526351428","0.75062424850269","0.745213365077244","0.595872241391168","280.536594110113","0"
"correct","vali_3","0.8","-2","0.75","-1.15853613148809","0.552930885183484","0.776465442591742","-0.0286422804302206","-0.0204730238953138","-203.730238953138","1","0.256957102935327","2571.57102935327","0","-0.277430126830641","0.216370293841892","-1.06375155808589","0.729945526351414","0.279781061498034","0.271279994796993","0.190407967630537","23.0267854437393","2.51357317232095e-117"
"correct","vali_3","0.8","-2","0.75","-2.38851237397456","0.552930885183484","0.776465442591742","0.268768467695083","0.214497086691167","2145.97086691167","0","0.0219869923488464","221.869923488464","0","0.192510094342321","0.172791032023617","-0.165935902364381","0.729945526351411","0.108136623326149","0.0859099580170527","0.0468623508873722","14.2163817618182","7.25060295694937e-46"
"incorrect","vali_1","0.8","-2","0.75","-2","0.512137583792569","0.756068791896285","-2.52168295822445","-1.008513588573","-10084.13588573","1","1.12075977346228","11209.5977346228","0","-2.12927336203528","0.412734093968722","2.76888676311657","1.36731423543491","0.637062609394482","0.610856932830406","0.490010809987921","114.195025157888","0"
"incorrect","vali_1","0.8","-2","0.75","-1.5","0.512137583792569","0.756068791896285","-1.110675783037","-0.569345503088191","-5692.45503088191","1","0.681591687977472","6817.91687977472","0","-1.25093719106566","0.325558362100968","2.08522964539911","1.3673142354349","0.614965031801977","0.492284240461871","0.393940265677106","71.1629124099831","0"
"incorrect","vali_1","0.8","-2","0.75","-1","0.512137583792569","0.756068791896285","-0.383542390387727","-0.235045700384801","-2349.45700384801","1","0.347291885274082","3474.91885274082","0","-0.582337585658884","0.251039778194341","1.40157252768166","1.36731423543489","0.655362007902487","0.374016006623443","0.28340810403193","16.5532578612958","1.51668448433628e-61"
"incorrect","vali_1","0.8","-2","0.75","-0.5","0.512137583792569","0.756068791896285","-0.0223011349303626","-0.0153818062038819","-152.818062038819","1","0.127627991093163","1278.27991093163","0","-0.143009797297045","0.201669526379726","0.717915409964214","1.36731423543488","0.713108399125579","0.268090400968487","0.168286905189516","-20.074017949711","1.24519341899209e-89"
"incorrect","vali_1","0.8","-2","0.75","0.5","0.512137583792569","0.756068791896285","0.132043224118365","0.0955051939812081","956.051939812081","0","0.0167409909080723","169.409909080723","0","0.0787642030731358","0.182899552195951","-0.649398825470656","1.36731423543487","0.868366469545358","0.191036303728816","0.106106037825737","7.11547145134035","1.11530931319225e-12"
"incorrect","vali_1","0.8","-2","0.75","1","0.512137583792569","0.756068791896285","0.0238646927398425","0.0165161094368101","166.161094368101","0","0.0957300754524702","959.300754524702","0","-0.0792139660156601","0.197672933467246","-1.33305594318804","1.36731423543484","0.937607799677988","0.284221941038789","0.140884602112177","30.5346067668658","9.0531895793601e-205"
"incorrect","vali_1","0.8","-2","0.75","1.5","0.512137583792569","0.756068791896285","-0.194435240770635","-0.126080098844393","-1259.80098844393","1","0.238326283733674","2385.26283733674","0","-0.364406382578068","0.216272370907281","-2.01671306090557","1.36731423543489","0.970320499056052","0.357150867867622","0.178341726490159","55.9337995968411","0"
"incorrect","vali_1","0.8","-2","0.75","2","0.512137583792569","0.756068791896285","-0.534300362984852","-0.314136765083899","-3140.36765083899","1","0.426382949973179","4265.82949973179","0","-0.740519715057077","0.233280408715205","-2.70037017862288","1.36731423543484","0.948467320109265","0.40984280509527","0.20851181321108","84.1608425204579","0"
"incorrect","vali_1","0.8","-2","0.75","0.529453300623514","0.512137583792569","0.756068791896285","0.128706445272516","0.0929731651695609","930.731651695609","0","0.0192730197197199","194.730197197199","0","0.073700145449841","0.183516627065523","-0.689670742693721","1.36731423543486","0.873005955862522","0.19704129798868","0.107703054688066","8.43597772708163","3.28445341990592e-17"
"incorrect","vali_1","0.8","-2","0.75","0.270406145613593","0.512137583792569","0.756068791896285","0.144440839194612","0.104969369930703","1050.69369930703","0","0.00727681495857742","74.7681495857742","1.11022302462516e-16","0.0976925549721256","0.17976146387972","-0.335471879999746","1.36731423543486","0.831210718484486","0.144163284472063","0.0971308508099568","-2.80313664410469","0.00506082224977606"
"incorrect","vali_2","0.8","-2","0.75","-2","0.589993090320194","0.794996545160097","0.0349714608032407","0.0261277661503169","262.277661503169","0","0.179442468552248","1796.42468552248","0","-0.153314702401931","0.232130159679948","1.9538589660328","2.0379467175805","0.919706524687758","0.452632089383109","0.177184685445815","27.5511658483893","4.285303706224e-167"
"incorrect","vali_2","0.8","-2","0.75","-1.5","0.589993090320194","0.794996545160097","0.177657874962177","0.140895851635113","1409.95851635113","0","0.064674383067451","648.74383067451","0","0.076221468567662","0.205706060674463","0.934885607242536","2.03794671758048","0.755987616632257","0.332873854873518","0.138068485025508","-3.36342718881381","0.000769811400137907"
"incorrect","vali_2","0.8","-2","0.75","-1","0.589993090320194","0.794996545160097","0.189215808371254","0.150795654338516","1508.95654338516","0","0.0547745803640484","549.745803640484","0","0.0960210739744674","0.202772963476362","-0.0840877515477009","2.03794671758049","0.605790826553871","0.212620472252583","0.145357210631399","-23.7318449316156","1.69205316479194e-124"
"incorrect","vali_2","0.8","-2","0.75","-0.5","0.589993090320194","0.794996545160097","0.0609413400332525","0.0460595485194312","461.595485194312","0","0.159510686183133","1597.10686183133","0","-0.113451137663702","0.229576611488383","-1.10306111033794","2.03794671758048","0.481099410217864","0.331103169024784","0.197506473659282","0.792862060915893","0.427858193587547"
"incorrect","vali_2","0.8","-2","0.75","0.5","0.589993090320194","0.794996545160097","-0.858089825740241","-0.491853451295479","-4917.53451295479","1","0.697423685998042","6976.23685998042","0","-1.18927713729352","0.347188803138441","-3.14100782791841","2.03794671758047","0.615774084434518","0.56305100180104","0.357464234735268","82.5860832262756","0"
"incorrect","vali_2","0.8","-2","0.75","1","0.589993090320194","0.794996545160097","-1.9557317168339","-0.895242535839874","-8951.42535839874","1","1.10081277054244","11010.1277054244","0","-1.99605530638231","0.412338965018257","-4.15998118670864","2.03794671758047","0.734491017531917","0.65416727175543","0.426628980239484","123.107983255639","0"
"incorrect","vali_2","0.8","-2","0.75","1.5","0.589993090320194","0.794996545160097","-3.92384597285425","-1.36223874412108","-13621.3874412108","1","1.56780897882365","15680.0897882365","0","-2.93004772294473","0.46813651064422","-5.17895454549905","2.03794671758054","0.837056113543842","0.723563386775185","0.47869923474716","167.752060200953","0"
"incorrect","vali_2","0.8","-2","0.75","2","0.589993090320194","0.794996545160097","-7.4547190916234","-1.87469541036059","-18745.9541036059","1","2.08026564506315","20804.6564506315","0","-3.95496105542373","0.511043281855891","-6.19792790428887","2.03794671758039","0.894004880334719","0.774466549684079","0.515227497688374","219.991777992804","0"
"incorrect","vali_2","0.8","-2","0.75","-0.844468923234946","0.589993090320194","0.794996545160097","0.165596449937805","0.13066823970411","1307.6823970411","0","0.0749019949984549","751.019949984549","0","0.0557662447056547","0.207911383343637","-0.401051798922803","2.03794671758049","0.563923645297968","0.248340816121402","0.157389946596347","-21.3100481339935","9.16011305959105e-101"
"incorrect","vali_2","0.8","-2","0.75","-1.20405560120307","0.589993090320194","0.794996545160097","0.200180676113269","0.160278941020743","1603.78941020743","0","0.0452912936818217","454.912936818217","0","0.114987647338921","0.200512524816659","0.331766691128004","2.03794671758049","0.664514144755439","0.260698812167803","0.136484345923171","-18.9335881046268","6.03109735825794e-80"
"incorrect","vali_3","0.8","-2","0.75","-2","0.522817568727234","0.761408784363617","0.112069087039592","0.0838593731353749","839.593731353749","0","0.0677301350997836","679.301350997835","0","0.0161292380355913","0.201853764758904","1.32421757784469","1.79892702443904","0.842504962739534","0.319106015689883","0.115474260385013","13.0262126004533","8.68109153173209e-39"
"incorrect","vali_3","0.8","-2","0.75","-1.5","0.522817568727234","0.761408784363617","0.164780826946961","0.125927458620171","1260.27458620171","0","0.0256620496149882","258.620496149882","0","0.100265409005182","0.191216465834829","0.424754065625186","1.79892702443906","0.655969941811767","0.200159069598644","0.104504485540366","-12.3733206394598","3.64437229173513e-35"
"incorrect","vali_3","0.8","-2","0.75","-1","0.522817568727234","0.761408784363617","0.0852643969770883","0.0631272613235717","632.272613235717","0","0.0884622469115862","886.622469115862","0","-0.0253349855880146","0.205430163542029","-0.474709446594346","1.79892702443905","0.486393002942947","0.235824412393167","0.146945005784926","-21.5140566144829","1.14994791616075e-102"
"incorrect","vali_3","0.8","-2","0.75","-0.5","0.522817568727234","0.761408784363617","-0.1683668247625","-0.114308844495512","-1142.08844495512","1","0.26589835273067","2660.9835273067","0","-0.380207197226182","0.248895068022968","-1.37417295881387","1.79892702443905","0.362455043570096","0.358852714659212","0.232055772846928","15.2377929065471","1.98461916293294e-52"
"incorrect","vali_3","0.8","-2","0.75","0.5","0.522817568727234","0.761408784363617","-1.69782157532127","-0.797621844310419","-7975.21844310419","1","0.949211352545578","9494.11352545578","0","-1.746833196856","0.39281543743928","-3.17309998325291","1.79892702443905","0.587651569667442","0.583784202152887","0.4240436914921","103.545884212409","0"
"incorrect","vali_3","0.8","-2","0.75","1","0.522817568727234","0.761408784363617","-3.58165924879569","-1.27371092885482","-12736.1092885482","1","1.42530043708998","14255.0043708998","0","-2.69901136594479","0.466761553521023","-4.0725634954724","1.79892702443903","0.672602415950045","0.668690415191488","0.497077602251253","146.577382389535","0"
"incorrect","vali_3","0.8","-2","0.75","1.5","0.522817568727234","0.761408784363617","-7.13996905184936","-1.81340713713602","-18133.0713713602","1","1.96499664537118","19651.9664537118","0","-3.7784037825072","0.528833105391298","-4.97202700769192","1.79892702443903","0.73738912652098","0.733230631508357","0.550798860647417","194.699078765405","0"
"incorrect","vali_3","0.8","-2","0.75","2","0.522817568727234","0.761408784363617","-13.9249047836241","-2.39856380337552","-23984.6380337552","1","2.55015331161068","25503.5331161068","0","-4.9487171149862","0.576036564023755","-5.87149051991153","1.79892702443906","0.783988035984281","0.780840641206827","0.5880352200478","251.774637294549","0"
"incorrect","vali_3","0.8","-2","0.75","-1.15853613148809","0.522817568727234","0.761408784363617","0.126489452385732","0.0951932242880855","952.932242880855","0","0.0563962839470732","565.962839470732","0","0.0387969403410123","0.19776683524707","-0.189514515310389","1.79892702443906","0.537312001313924","0.199554252204216","0.12802349781618","-22.8153392005711","3.22940496369191e-115"
"incorrect","vali_3","0.8","-2","0.75","-1.53770884098062","0.522817568727234","0.761408784363617","0.165146404142627","0.126225486024176","1263.25486024176","0","0.0253640222109825","255.640222109825","0","0.100861463813194","0.191266974734303","0.492589518725484","1.79892702443905","0.669674713140779","0.208810797661308","0.10346023761677","-10.6499024113564","1.74547945087752e-26"
"correct","vali_1","0.9","-2","0.75","-2","0.571174440492159","0.78558722024608","-0.847184150727197","-0.45679164815381","-4566.9164815381","1","0.677539326363741","6777.39326363741","0","-1.13433097451755","0.282736897846297","1.93985684930547","0.931158311819314","0.433718497957979","0.426137808468718","0.325888934808246","63.196901301813","0"
"correct","vali_1","0.9","-2","0.75","-1.5","0.571174440492159","0.78558722024608","-0.260601093237927","-0.163966252683665","-1638.66252683665","1","0.384713930893596","3849.13930893596","0","-0.548680183577262","0.23268131414222","1.47427769339581","0.931158311819313","0.337079771939106","0.336858931707735","0.248487552752723","34.6786012933906","1.65606059437262e-263"
"correct","vali_1","0.9","-2","0.75","-1","0.571174440492159","0.78558722024608","0.0680673247369689","0.0475234813955512","476.234813955512","0","0.17322419681438","1734.2419681438","0","-0.125700715418829","0.192475470684566","1.00869853748616","0.931158311819314","0.256706069099493","0.255460946110681","0.167212003060616","12.8689855196917","6.72800138155865e-38"
"correct","vali_1","0.9","-2","0.75","-0.5","0.571174440492159","0.78558722024608","0.235176034367383","0.175069159243128","1751.69159243128","0","0.0456785189668039","458.785189668039","0","0.129390640276324","0.166171039924772","0.543119381576502","0.931158311819312","0.155398735576863","0.152929605148959","0.0851080328407368","0.135858756172557","0.891932940895261"
"correct","vali_1","0.9","-2","0.75","0.5","0.571174440492159","0.78558722024608","0.251928073559899","0.188800189179999","1889.00189179999","0","0.0319474890299321","321.474890299321","0","0.156852700150067","0.16172485284411","-0.388038930242806","0.931158311819309","0.0990921653190474","0.097596042095187","0.0637556096513795","17.8445950868881","3.18402635833035e-71"
"correct","vali_1","0.9","-2","0.75","1","0.571174440492159","0.78558722024608","0.128888657725913","0.0920851296825871","921.851296825871","0","0.128662548527344","1288.62548527344","0","-0.0365774188447567","0.177738412059469","-0.85361808615246","0.931158311819308","0.213331329862502","0.210973340053313","0.121848860030162","39.588843426548","0"
"correct","vali_1","0.9","-2","0.75","1.5","0.571174440492159","0.78558722024608","-0.0850940243222032","-0.0566134375844533","-565.134375844533","1","0.277361115794385","2775.61115794385","0","-0.333974553378838","0.197730489868359","-1.31919724206212","0.931158311819313","0.315995105887935","0.309477825430094","0.166303358277588","63.2900799859717","0"
"correct","vali_1","0.9","-2","0.75","2","0.571174440492159","0.78558722024608","-0.403748922851082","-0.243722868504198","-2436.22868504198","1","0.464470546714129","4646.70546714129","0","-0.708193415218328","0.216458365922913","-1.78477639797177","0.93115831181931","0.394843564267616","0.384284569042521","0.198093450888389","89.9265847436761","0"
"correct","vali_1","0.9","-2","0.75","0.538254807132892","0.571174440492159","0.78558722024608","0.245552224606388","0.183551892599529","1836.51892599529","0","0.037195785610402","373.95785610402","0","0.146356106989127","0.162658833528702","-0.42366021187164","0.931158311819306","0.106317795744163","0.105593463234336","0.0686651556457694","19.4021176713164","7.40570122223002e-84"
"correct","vali_1","0.9","-2","0.75","0.0353744624211718","0.571174440492159","0.78558722024608","0.289449127680622","0.220256536045057","2203.56536045057","0","0.000491142164874145","6.91142164874145","0.0315648593085374","0.219765393880183","0.156167661500582","0.0446010009572332","0.93115831181931","0.0266021860511079","0.0240713141857937","0.0106917438523371","2.58556531961693","0.00972194498777599"
"correct","vali_2","0.9","-2","0.75","-2","0.656351192561816","0.828175596280908","0.41366966324648","0.367636912319142","3677.36912319142","0","0.00276832375192826","29.6832375192826","3.5839906675772e-07","0.364868588567214","0.162562805522517","0.0683661209492296","0.928582098168308","0.0263205583943487","0.026049941239695","0.0179030042925677","4.96640196869218","6.82065064203991e-07"
"correct","vali_2","0.9","-2","0.75","-1.5","0.656351192561816","0.828175596280908","0.391658197832388","0.344262307789293","3443.62307789293","0","0.0261429282817768","263.429282817768","0","0.318119379507516","0.166896108847522","-0.395924928134925","0.928582098168305","0.094187730525247","0.0912226521248123","0.0606707449965461","1.88499609817906","0.0594303646047604"
"correct","vali_2","0.9","-2","0.75","-1","0.656351192561816","0.828175596280908","0.28648726570247","0.239552041868508","2396.52041868508","0","0.130853194202561","1310.53194202561","0","0.108698847665947","0.186410609417624","-0.860215977219076","0.928582098168304","0.201226092949625","0.199629142211601","0.140736305357833","9.60502312664228","7.61408361979423e-22"
"correct","vali_2","0.9","-2","0.75","-0.5","0.656351192561816","0.828175596280908","0.0668419304051971","0.0508977197160777","509.977197160777","0","0.319507516354992","3197.07516354992","0","-0.268609796638914","0.221988314145638","-1.32450702630322","0.928582098168299","0.30746099732517","0.304999987951777","0.222150136531384","33.4870067800328","7.45051155660676e-246"
"correct","vali_2","0.9","-2","0.75","0.5","0.656351192561816","0.828175596280908","-1.027320760562","-0.567771250347053","-5676.71250347053","1","0.938176486418122","9383.76486418122","0","-1.50594773676518","0.33112121081224","-2.25308912447153","0.928582098168301","0.505812735375582","0.498656968561631","0.370685095975583","117.387510805959","0"
"correct","vali_2","0.9","-2","0.75","1","0.656351192561816","0.828175596280908","-2.2397786573082","-0.980686309844468","-9805.86309844468","1","1.35109154591554","13512.9154591554","0","-2.33177785576001","0.391441393280326","-2.71738017355568","0.928582098168302","0.590889781629483","0.584473354688681","0.428818071735901","154.274380270052","0"
"correct","vali_2","0.9","-2","0.75","1.5","0.656351192561816","0.828175596280908","-4.36107843398672","-1.4455848771115","-14454.848771115","1","1.81599011318257","18161.9011318257","0","-3.26157499029406","0.445247413860534","-3.18167122263983","0.9285820981683","0.667556969424268","0.667481190841006","0.473326866236544","192.487424066788","0"
"correct","vali_2","0.9","-2","0.75","2","0.656351192561816","0.828175596280908","-8.09351945841044","-1.94889430803124","-19487.9430803124","1","2.31929954410231","23194.9954410231","0","-4.26819385213355","0.488094471438371","-3.64596227172395","0.928582098168293","0.745189781757559","0.741749178033483","0.505166552385208","239.336593331314","0"
"correct","vali_2","0.9","-2","0.75","-0.813055219931407","0.656351192561816","0.828175596280908","0.220300565300428","0.178867104691657","1789.67104691657","0","0.191538131379413","1917.38131379413","0","-0.0126710266877562","0.197850979606372","-1.03380955333678","0.928582098168305","0.241410321744389","0.239578836976137","0.171228754062515","16.3271386666757","6.32835480179275e-60"
"correct","vali_2","0.9","-2","0.75","-1.89785736759529","0.656351192561816","0.828175596280908","0.415163907602447","0.369243673808815","3693.43673808815","0","0.0011615622622543","13.615622622543","0.00110510899455385","0.368082111546561","0.162308174366218","-0.026481698961574","0.928582098168307","0.0200560654213373","0.017850205776209","0.0114870284852394","3.62892616139896","0.000284602623195045"
"correct","vali_3","0.9","-2","0.75","-2","0.570313061417173","0.785156530708587","0.259586882082308","0.208247739446705","2083.47739446705","0","0.0504602908777924","506.602908777924","0","0.157787448568912","0.178501780246423","-0.458449936948988","0.719956269546795","0.145923342700028","0.143559456652502","0.0680192708180326","12.6896511240124","6.74857201970722e-37"
"correct","vali_3","0.9","-2","0.75","-1.5","0.570313061417173","0.785156530708587","0.141759469231333","0.108273134916854","1083.73134916854","0","0.150434895407643","1506.34895407643","0","-0.0421617604907886","0.196204805275301","-0.818428071722385","0.719956269546795","0.217260104927371","0.211782320368431","0.134720363189633","16.4952388591963","3.96986853608693e-61"
"correct","vali_3","0.9","-2","0.75","-1","0.570313061417173","0.785156530708587","-0.104432072345026","-0.0730371310039214","-729.371310039214","1","0.33174516132842","3319.45161328419","0","-0.404782292332341","0.227602149579843","-1.17840620649578","0.719956269546798","0.310338825256057","0.297635613142245","0.215566477769221","31.77331883591","1.51286357496096e-221"
"correct","vali_3","0.9","-2","0.75","-0.5","0.570313061417173","0.785156530708587","-0.555416168936936","-0.338291453156357","-3381.91453156357","1","0.596999483480855","5971.99483480855","0","-0.935290936637211","0.273156351760615","-1.53838434126918","0.719956269546796","0.402847285736191","0.388590147657067","0.29765438528842","64.0602087216923","0"
"correct","vali_3","0.9","-2","0.75","0.5","0.570313061417173","0.785156530708587","-2.80813166907768","-1.11016042321949","-11100.6042321949","1","1.36886845354399","13690.6845354399","0","-2.47902887676348","0.396049905510992","-2.258340610816","0.719956269546804","0.567207135104879","0.563119127026253","0.447187595618614","155.541764307459","0"
"correct","vali_3","0.9","-2","0.75","1","0.570313061417173","0.785156530708587","-5.45318487784369","-1.59967548271689","-15995.7548271689","1","1.85838351304139","18585.8351304139","0","-3.45805899575828","0.460502021667122","-2.61831874558941","0.719956269546807","0.638347628822406","0.634883192756508","0.505642431926288","191.336358516881","0"
"correct","vali_3","0.9","-2","0.75","1.5","0.570313061417173","0.785156530708587","-10.3635411036377","-2.14117404998394","-21410.7404998394","1","2.39988208030844","24000.8208030844","0","-4.54105613029238","0.517082678850249","-2.97829688036279","0.719956269546801","0.700999556611095","0.693497729001124","0.550370244681781","229.983548769381","0"
"correct","vali_3","0.9","-2","0.75","2","0.570313061417173","0.785156530708587","-19.5926954278286","-2.72108348090368","-27209.8348090368","1","2.97979151122818","29799.9151122818","0","-5.70087499213186","0.561728365072437","-3.33827501513619","0.7199562695468","0.748863148400166","0.743910050675861","0.582351873847446","279.837986396608","0"
"correct","vali_3","0.9","-2","0.75","-1.13777557153836","0.570313061417173","0.785156530708587","-0.0203643486886309","-0.0147465494742413","-146.465494742413","1","0.273454579798739","2736.54579798739","0","-0.288201129272981","0.217526954573612","-1.07921381997635","0.719956269546796","0.284388104747151","0.273514737235034","0.193006243092643","26.107723348092","2.9792465610999e-150"
