"shift","Dxy","C (ROC)","R2","D","D:Chi-sq","D:p","U","U:Chi-sq","U:p","Q","Brier","Intercept","Slope","Emax","E90","Eavg","S:z","S:p","type_shift","model","alpha","drift","slope","ncase.dev","ncase.ext"
1,0.627942682976306,0.813971341488153,0.265425008288673,0.152080611166944,1521.80611166944,0,0.00535198018042929,55.5198018042929,8.79074590898199e-13,0.146728630986515,0.0949059817841826,-0.293008053523699,1.30420940376363,0.0219590506683985,0.0209471444469356,0.0120325699510681,-4.86389036267207,1.15100685996037e-06,"other","correct",0.9,1,1.33,6222,8736
1.5,0.627942682976306,0.813971341488153,0.243643447670252,0.138682043899905,1387.82043899905,0,0.0187505474474683,189.505474474683,0,0.119931496452437,0.0977713728021841,-0.945112755405487,1.30420940376361,0.113574390185267,0.106553230772325,0.0385118470205316,11.1140419465631,1.07195023568513e-28,"other","correct",0.9,1,1.33,6222,8736
2,0.627942682976306,0.813971341488153,0.156618351089272,0.0868726129801516,869.726129801516,0,0.0705599783672221,707.599783672221,0,0.0163126346129295,0.104167951930294,-1.59721745728727,1.3042094037636,0.193002869952234,0.181763803111829,0.068934416834259,28.1626609563358,1.6770308314392e-174,"other","correct",0.9,1,1.33,6222,8736
1.43427449388176,0.627942682976306,0.813971341488153,0.250557317093106,0.142915580356323,1430.15580356323,0,0.0145170109910498,147.170109910498,0,0.128398569365273,0.0970930226762598,-0.859392932259002,1.30420940376365,0.101301950589345,0.0948673511051333,0.0338841009892482,8.94954952125818,3.56935984779137e-19,"recalibration","correct",0.9,1,1.33,6222,8736
1.10145048707863,0.627942682976306,0.813971341488153,0.267088533128177,0.153111318021558,1532.11318021558,0,0.00432127332581513,45.2127332581513,1.52117651808226e-10,0.148790044695743,0.0949593269456481,-0.425320732788045,1.30420940376362,0.0328504276852071,0.029367520917316,0.0136573669557671,-1.73681241133007,0.0824202876036793,"optimal","correct",0.9,1,1.33,6222,8736
-2,0.54777245763203,0.773886228816015,-9.72549973744933,-1.82020839125723,-18201.0839125723,1,1.88503547712689,18852.3547712689,0,-3.70524386838412,0.498244121247362,3.81207479358481,1.39803125449792,0.814664564435704,0.67077919739533,0.63185832541043,153.788641959597,0,"other","incorrect",0.9,1,1.33,6222,8736
-1.5,0.54777245763203,0.773886228816015,-4.59993624675212,-1.23745508986347,-12373.5508986347,1,1.30228217573313,13024.8217573313,0,-2.5397372655966,0.38426281451736,3.11305916633587,1.39803125449795,0.838262118351967,0.559981992626705,0.534190594164174,107.798633737207,0,"other","incorrect",0.9,1,1.33,6222,8736
-1,0.54777245763203,0.773886228816015,-2.1434070429934,-0.760894397927059,-7607.94397927059,1,0.82572148379672,8259.2148379672,0,-1.58661588172378,0.277989753819172,2.41404353908689,1.39803125449793,0.872051867257863,0.462272495294838,0.421967379857639,39.0418010896698,0,"other","incorrect",0.9,1,1.33,6222,8736
-0.5,0.54777245763203,0.773886228816015,-0.924976277844675,-0.400184375281874,-4000.84375281874,1,0.465011461151535,4652.11461151535,0,-0.865195836433408,0.194713453402405,1.71502791183792,1.39803125449793,0.914726846193298,0.345481597652219,0.305528064890159,-27.0903460105962,1.27947483272477e-161,"other","incorrect",0.9,1,1.33,6222,8736
0,0.54777245763203,0.773886228816015,-0.311828218827999,-0.153547426697288,-1534.47426697288,1,0.21837451256695,2185.7451256695,0,-0.371921939264238,0.141209282984731,1.01601228458895,1.39803125449794,0.95837957460587,0.21367055285418,0.196477029588158,-34.8301326006744,8.51193575888065e-266,"no","incorrect",0.9,1,1.33,6222,8736
0.5,0.54777245763203,0.773886228816015,-0.0160789316528916,-0.00861525565471138,-85.1525565471138,1,0.073442341524373,736.42341524373,0,-0.0820575971790844,0.114393736021751,0.316996657340004,1.39803125449792,0.987343333179406,0.133211805499437,0.10371395152763,-23.3887762849027,5.55945915092154e-121,"other","incorrect",0.9,1,1.33,6222,8736
1,0.54777245763203,0.773886228816015,0.0980391820750752,0.0534509408454697,535.509408454697,0,0.011376145024192,115.76145024192,0,0.0420747958212777,0.105720899336657,-0.382018969908983,1.39803125449794,0.982529968118225,0.0914348105517349,0.0715936052527147,-8.05963795899672,7.65207387415961e-16,"other","incorrect",0.9,1,1.33,6222,8736
1.5,0.54777245763203,0.773886228816015,0.0972620002795898,0.0530149516783074,531.149516783074,0,0.011812134191354,120.12134191354,0,0.0412028174869533,0.10650741265259,-1.08103459715791,1.39803125449792,0.931223019045427,0.156415363246463,0.0730433204364366,8.23711136272925,1.76418259323911e-16,"other","incorrect",0.9,1,1.33,6222,8736
2,0.54777245763203,0.773886228816015,0.0157323088259732,0.00830246352439308,84.0246352439308,0,0.0565246223452687,567.246223452687,0,-0.0482221588208757,0.110738745950913,-1.78005022440682,1.3980312544979,0.837138730818588,0.205288568896762,0.084435575090508,25.3373475011053,1.23897746237977e-141,"other","incorrect",0.9,1,1.33,6222,8736
1.43427449388176,0.54777245763203,0.773886228816015,0.102500003427064,0.0559570886286366,560.570886286366,0,0.0088699972410247,90.699972410247,0,0.0470870913876119,0.10610974313564,-0.989148285386927,1.39803125449792,0.940689894045696,0.149029831679098,0.0719877196774004,6.05760570516574,1.38162550199954e-09,"recalibration","incorrect",0.9,1,1.33,6222,8736
1.23862826699093,0.54777245763203,0.773886228816015,0.109391144635779,0.0598410099355502,599.410099355502,0,0.00498607593411152,51.8607593411152,5.47750733659313e-12,0.0548549340014387,0.10536008899702,-0.715628745368952,1.39803125449792,0.964079026563599,0.124349620933514,0.0701362631286927,-0.362110862384203,0.717269186697284,"optimal","incorrect",0.9,1,1.33,6222,8736
-2,0.630084612607059,0.81504230630353,-4.27700212188015,-1.17167255233799,-11715.7255233799,1,1.32447201492944,13246.7201492944,0,-2.49614456726743,0.34236149278825,3.55284155205742,1.26581003631522,0.613687614805839,0.613652554516731,0.44816757021765,93.8126070141397,0,"other","correct",1,1,1.33,6346,8796
-1.5,0.630084612607059,0.81504230630353,-2.16868953650779,-0.75587028772299,-7557.7028772299,1,0.908669750314436,9088.69750314436,0,-1.66454003803743,0.272137213700082,2.91993653389981,1.26581003631521,0.554615098422951,0.553309427284494,0.371574685865604,56.7288351458473,0,"other","correct",1,1,1.33,6346,8796
-1,0.630084612607059,0.81504230630353,-1.0004150751802,-0.41941723351504,-4193.1723351504,1,0.572216696106486,5724.16696106486,0,-0.991633929621526,0.20790988088006,2.28703151574218,1.2658100363152,0.473656806258003,0.470886357860607,0.291447632673135,23.9249595996373,1.6844224412449e-126,"other","correct",1,1,1.33,6346,8796
-0.5,0.630084612607059,0.81504230630353,-0.343475868166455,-0.164639525282265,-1645.39525282265,1,0.317438987873711,3176.38987873711,0,-0.482078513155976,0.154941701854237,1.65412649758459,1.26581003631521,0.369759079205372,0.36595533318352,0.210864827116456,-3.72901272708422,0.000192231444075605,"other","correct",1,1,1.33,6346,8796
0,0.630084612607059,0.81504230630353,0.0193175451351096,0.0100097051871577,101.097051871577,0,0.142789757404288,1429.89757404288,0,-0.13278005221713,0.117700772096417,1.02122147942699,1.2658100363152,0.247619738666382,0.243975848202281,0.134084556763433,-19.5573749330441,3.56988862200629e-85,"no","correct",1,1,1.33,6346,8796
0.5,0.630084612607059,0.81504230630353,0.20164963476973,0.110831898669499,1109.31898669499,0,0.0419675639219468,421.675639219468,0,0.0688643347475517,0.097504774389867,0.388316461269382,1.26581003631521,0.118551850228611,0.116815970335387,0.0658112129929247,-17.3749027192017,1.27822875327025e-67,"other","correct",1,1,1.33,6346,8796
1,0.630084612607059,0.81504230630353,0.265176852178465,0.1484920612691,1485.920612691,0,0.00430740132234532,45.0740132234532,1.63043134548957e-10,0.144184659946754,0.0914302010727184,-0.244588556888217,1.2658100363152,0.0196541333167041,0.0187514412639285,0.0101296332469367,-4.64597331555062,3.38476756978249e-06,"other","correct",1,1,1.33,6346,8796
1.5,0.630084612607059,0.81504230630353,0.2446187236243,0.136148901228576,1362.48901228576,0,0.0166505613628696,168.505613628696,0,0.119498339865706,0.0939492861150198,-0.877493575045843,1.26581003631522,0.104989824687248,0.0990238151328452,0.0359782799157901,10.9151665141159,9.75503734441462e-28,"other","correct",1,1,1.33,6346,8796
2,0.630084612607059,0.81504230630353,0.160138988363309,0.0869682151826883,870.682151826883,0,0.0658312474087573,660.312474087573,0,0.021136967773931,0.0998407098424243,-1.51039859320341,1.2658100363152,0.182946056098445,0.172968336432561,0.0653551704526304,27.5216612187509,9.66693962756549e-167,"other","correct",1,1,1.33,6346,8796
1.4366454906007,0.630084612607059,0.81504230630353,0.251079949264009,0.140011847986124,1401.11847986124,0,0.0127876146053213,129.876146053213,0,0.127224233380803,0.0933514935688342,-0.797298801202351,1.2658100363152,0.0933583808525507,0.0879320896542615,0.0316178424962359,8.88375073078145,6.46430483394436e-19,"recalibration","correct",1,1,1.33,6346,8796
1.10700213382332,0.630084612607059,0.81504230630353,0.266996553345131,0.149591990442246,1496.91990442246,0,0.00320747214919948,34.0747214919948,3.98812022295303e-08,0.146384518293047,0.0914465852112342,-0.380032931788914,1.2658100363152,0.0266330161386481,0.0240075847533075,0.0112187384447839,-1.42854441354849,0.153135220574714,"optimal","correct",1,1,1.33,6346,8796
-2,0.535553385033064,0.767776692516532,-9.94609961667485,-1.82125645389283,-18211.5645389283,1,1.87821000046001,18784.1000046001,0,-3.69946645435284,0.49655570742614,3.83431581345238,1.42309756567325,0.867298484638449,0.670136179881896,0.633640627947251,152.282338127527,0,"other","incorrect",1,1,1.33,6346,8796
-1.5,0.535553385033064,0.767776692516532,-4.70238928944425,-1.23805828846867,-12379.5828846867,1,1.29501183503584,12952.1183503584,0,-2.53307012350451,0.380876456224927,3.12276703061575,1.42309756567325,0.890660042254474,0.56102474807441,0.534368101448099,106.556864711974,0,"other","incorrect",1,1,1.33,6346,8796
-1,0.535553385033064,0.767776692516532,-2.19590979821347,-0.76250492297507,-7624.0492297507,1,0.819458469542247,8196.58469542247,0,-1.58196339251732,0.273618074659755,2.41121824777913,1.42309756567327,0.922031428649861,0.46508273887361,0.420743977345028,35.1800220858198,4.04106040724662e-271,"other","incorrect",1,1,1.33,6346,8796
-0.5,0.535553385033064,0.767776692516532,-0.955208952873683,-0.403819343935625,-4037.19343935625,1,0.460772890502801,4609.72890502801,0,-0.864592234438426,0.190226699830137,1.6996694649425,1.42309756567327,0.957714541391945,0.345915293365832,0.303524705934444,-31.177803326819,2.13057263633086e-213,"other","incorrect",1,1,1.33,6346,8796
0,0.535553385033064,0.767776692516532,-0.33176456513561,-0.159453132009348,-1593.53132009348,1,0.216406678576525,2166.06678576525,0,-0.375859810585873,0.13715112867509,0.988120682105862,1.42309756567328,0.987188771974851,0.214789190106222,0.194577304441194,-35.8703912046757,8.8466105685846e-282,"no","incorrect",1,1,1.33,6346,8796
0.5,0.535553385033064,0.767776692516532,-0.0311531528297393,-0.0161914880927996,-160.914880927996,1,0.0731450346599761,733.450346599761,0,-0.0893365227527757,0.110769908531302,0.27657189926924,1.42309756567326,0.994007879428256,0.133975905989393,0.102832074850262,-23.5684091179637,8.12967904614012e-123,"other","incorrect",1,1,1.33,6346,8796
1,0.535553385033064,0.767776692516532,0.0854726832189357,0.0454269968914427,455.269968914427,0,0.0115265496757337,117.265496757337,0,0.033900447215709,0.102191723068334,-0.434976883567393,1.42309756567326,0.962569748495056,0.0908887141508779,0.0718519007191712,-8.22247590894289,1.99344354712336e-16,"other","incorrect",1,1,1.33,6346,8796
1.5,0.535553385033064,0.767776692516532,0.0865535355627585,0.0460161925505506,461.161925505506,0,0.0109373540166258,111.373540166258,0,0.0350788385339248,0.102713044947731,-1.14652566640403,1.42309756567327,0.888050475011534,0.152300244389859,0.0721880887358545,7.8073444096596,5.84055090533282e-15,"other","incorrect",1,1,1.33,6346,8796
2,0.535553385033064,0.767776692516532,0.00733223057265278,0.0037252480392046,38.252480392046,6.21580120707677e-10,0.0532282985279712,534.282985279712,0,-0.0495030504887666,0.106485224268068,-1.85807444924067,1.42309756567327,0.782133043893955,0.197843175686401,0.0821105496375964,24.5487425138354,4.46082329117022e-133,"other","incorrect",1,1,1.33,6346,8796
1.4366454906007,0.535553385033064,0.767776692516532,0.0913858832973361,0.0486546622270035,487.546622270035,0,0.00829888434017284,84.9888434017284,0,0.0403557778868307,0.102377082691249,-1.05636601830342,1.42309756567325,0.899628653456354,0.145450436572,0.0713489667369541,5.74738006758675,9.06368443808331e-09,"recalibration","incorrect",1,1,1.33,6346,8796
1.24830369081315,0.535553385033064,0.767776692516532,0.0977330094622624,0.0521308140830201,522.308140830201,0,0.00482273248415586,50.2273248415586,1.23958621145448e-11,0.0473080815988643,0.101754367111805,-0.788337261511278,1.42309756567327,0.930606556763065,0.123283177638166,0.0700027004083626,-0.323328941077903,0.746446138271679,"optimal","incorrect",1,1,1.33,6346,8796
-2,0.625743787271446,0.812871893635723,-8.99513468017352,-1.815062208629,-18149.62208629,1,1.98984869617329,19900.4869617329,0,-3.80491090480228,0.483145077398509,4.1357535583117,1.33702358987608,0.690279421150852,0.68741773842959,0.597968991428303,166.820970587378,0,"other","correct",0.1,1.5,1.33,5119,8494
-1.5,0.625743787271446,0.812871893635723,-4.35263399021362,-1.24931113490703,-12492.1113490703,1,1.42409762245132,14242.9762245132,0,-2.67340875735835,0.386440984338661,3.46724176337365,1.33702358987608,0.609098475500874,0.603631130235559,0.512607085970762,111.737793562071,0,"other","correct",0.1,1.5,1.33,5119,8494
-1,0.625743787271446,0.812871893635723,-2.0496763745453,-0.775480616413596,-7753.80616413596,1,0.950267103957888,9504.67103957888,0,-1.72574772037148,0.294653118174578,2.79872996843559,1.33702358987606,0.515012081121531,0.508820221285968,0.416779054624361,54.4019860782073,0,"other","correct",0.1,1.5,1.33,5119,8494
-0.5,0.625743787271446,0.812871893635723,-0.86409691345228,-0.40145223420233,-4013.5223420233,1,0.576238721746622,5764.38721746622,0,-0.977690955948952,0.216909326198206,2.13021817349756,1.33702358987607,0.410711848956626,0.404935732310236,0.316675703445748,7.88825897806121,3.06431349835225e-15,"other","correct",0.1,1.5,1.33,5119,8494
0,0.625743787271446,0.812871893635723,-0.239533123537104,-0.128402180687851,-1283.02180687851,1,0.303188668232144,3033.88668232144,0,-0.431590848919995,0.159210807910827,1.46170637855952,1.33702358987606,0.299649564022182,0.294953540815843,0.21911327130251,-17.6638241411443,7.9655425908721e-70,"no","correct",0.1,1.5,1.33,5119,8494
0.5,0.625743787271446,0.812871893635723,0.08421259309767,0.0492254043392321,493.254043392321,0,0.12556108320506,1257.6108320506,0,-0.0763356788658281,0.123302820269685,0.793194583621494,1.33702358987606,0.184679071034812,0.181071547769317,0.130084569516779,-23.5682101036369,8.16796903913802e-123,"other","correct",0.1,1.5,1.33,5119,8494
1,0.625743787271446,0.812871893635723,0.232475649639766,0.142458361784561,1425.58361784561,0,0.0323281257597306,325.281257597306,0,0.110130236024831,0.10685678056105,0.124682788683467,1.33702358987606,0.0736990391909551,0.0722980603716804,0.0541949430372533,-16.3340988496535,5.64603278285079e-60,"other","correct",0.1,1.5,1.33,5119,8494
1.5,0.625743787271446,0.812871893635723,0.267341367644503,0.165705849938933,1658.05849938933,0,0.00908063760535942,92.8063760535942,0,0.156625212333573,0.104724717009762,-0.543829006254562,1.33702358987606,0.185399618914035,0.0577030968666037,0.0248358361472043,-2.02998496671149,0.04235806740941,"other","correct",0.1,1.5,1.33,5119,8494
2,0.625743787271446,0.812871893635723,0.220211058146717,0.134407492710504,1345.07492710504,0,0.0403789948337878,405.789948337878,0,0.0940284978767166,0.110831112359397,-1.21234080119257,1.33702358987605,0.346720276750823,0.15124946711241,0.055645039390129,15.5170841338977,2.65860389606729e-54,"other","correct",0.1,1.5,1.33,5119,8494
1.68229391194294,0.625743787271446,0.812871893635723,0.258581264364059,0.159813826159047,1599.13826159047,0,0.0149726613852454,151.726613852454,0,0.144841164773801,0.10630436568731,-0.787560266813045,1.33702358987605,0.2448446315165,0.0938777571561437,0.0332815944967503,4.11633620192166,3.84942674730125e-05,"recalibration","correct",0.1,1.5,1.33,5119,8494
1.44064786861713,0.625743787271446,0.812871893635723,0.267922700619913,0.166098084138338,1661.98084138338,0,0.00868840340595361,88.8840340595361,0,0.157409680732385,0.104430456413039,-0.464473806486236,1.33702358987606,0.166070667000841,0.045497510528007,0.0235074579322865,-3.94931108161699,7.83764401952348e-05,"optimal","correct",0.1,1.5,1.33,5119,8494
-2,0.625744412664076,0.812872206332038,-9.79433091516446,-1.88680531353882,-18867.0531353882,1,2.05868627760925,20588.8627760925,0,-3.94549159114807,0.501738620609203,4.02717472397489,1.26943264066814,0.686878157868761,0.685044959643486,0.61716963560628,172.674195088926,0,"other","incorrect",0.1,1.5,1.33,5119,8494
